repo,sha,title,author,committer_date,url,decision,signal,review_level,reason
vllm-project/vllm,9a70c233cd5d3ef3b14d79c582a6f9ddfa03cf80,[Perf][DSV4.1] Fuse TP all-reduce with mHC input preparation (#57643),Woosuk Kwon,2026-09-21T03:28:06Z,https://github.com/vllm-project/vllm/commit/9a70c233cd5d3ef3b14d79c582a6f9ddfa03cf80,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,eb87980585c10f7e5ee8f498fd3830898101d208,[Build] Fix DeepGEMM CUDA 12.9 release builds (#57554),Kevin H. Luu,2026-09-21T03:14:00Z,https://github.com/vllm-project/vllm/commit/eb87980585c10f7e5ee8f498fd3830898101d208,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,86ce4d10e290e6179e6f1d5ee392f582814d5747,[BUGFIX][HY4]  Record indexer completion event for full CUDA graph capture (#57811),Jee Jee Li,2026-09-21T02:59:11Z,https://github.com/vllm-project/vllm/commit/86ce4d10e290e6179e6f1d5ee392f582814d5747,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,3918f3c5a3e389fb17d9c0d629811f3745014db0,[Profiler] Unify platform-aware torch profiling (#57460),czhu-cohere,2026-09-21T02:17:23Z,https://github.com/vllm-project/vllm/commit/3918f3c5a3e389fb17d9c0d629811f3745014db0,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,6dfd87f59658eba0af0354418ca725c64ef1ed7d,[ROCm][DSv4.1] Keep the Engram tables in host memory on ROCm (#57491),JohnQinAMD,2026-09-21T02:17:11Z,https://github.com/vllm-project/vllm/commit/6dfd87f59658eba0af0354418ca725c64ef1ed7d,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,3e67044972939772ef6cd06957bf3199a41b5139,[Doc] Refresh Kthena integration guide (#57314),Zhou Zihang,2026-09-21T01:42:55Z,https://github.com/vllm-project/vllm/commit/3e67044972939772ef6cd06957bf3199a41b5139,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,11852548518b13c9a00a4e73dadd19d44e221e2b,[Bugfix][KV Connector] Propagate cache reset failure during sleep (#54581),CrazyCoder,2026-09-21T01:25:02Z,https://github.com/vllm-project/vllm/commit/11852548518b13c9a00a4e73dadd19d44e221e2b,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,7ddd461a284d2c318410f29110f1604028b961ee,[Docs] Add ECMooncakeConnector usage example for EPD (#57742),jiangkuaixue123,2026-09-21T01:15:02Z,https://github.com/vllm-project/vllm/commit/7ddd461a284d2c318410f29110f1604028b961ee,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,d2983f2f163249acbe3053c073cb9830290984a0,[Bugfix][Spec Decode] Stop dummy draft decode steps from writing KV through stale block-table rows (#56734),Yifan Qiao,2026-09-21T01:06:25Z,https://github.com/vllm-project/vllm/commit/d2983f2f163249acbe3053c073cb9830290984a0,Read,G8,selected_diff,新接纳机制，详见信号
vllm-project/vllm,9b49f92344312c41ad61e05282c8e6a2d9bafb7f,[Perf][DSV4.1] Overlap mHC coefficients for small TP batches (#57603),Woosuk Kwon,2026-09-21T00:33:17Z,https://github.com/vllm-project/vllm/commit/9b49f92344312c41ad61e05282c8e6a2d9bafb7f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,17e50b9b761023d5f2499f062507df1ff49092a4,[XPU][UT]Bugfix when the process can't see all the world_size meet accuracy issue. (#57779),YiSheng5,2026-09-20T22:50:25Z,https://github.com/vllm-project/vllm/commit/17e50b9b761023d5f2499f062507df1ff49092a4,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,96791737887224c8bfec0a791517759f62e4d93b,[KVConnector][MoRIIO] Transfer hybrid mamba/KDA recurrent state in READ mode (#51052),YukioZzz,2026-09-20T21:30:34Z,https://github.com/vllm-project/vllm/commit/96791737887224c8bfec0a791517759f62e4d93b,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,01f1f58f10c616850a5f5ade129a7b58d62075fb,[ROCm][CI] Query HIP device memory for test GPU teardown waits. (#57450),Sheral Kumar,2026-09-20T20:20:39Z,https://github.com/vllm-project/vllm/commit/01f1f58f10c616850a5f5ade129a7b58d62075fb,Ignore,,title_triage,CI/docs/test/chore 标题初筛；不宣称无运行时影响
vllm-project/vllm,4868312128172a424a7cf4c90f25c53b49186346,[Refactor] Remove dead kernel code (#57621),Wentao Ye,2026-09-20T17:39:23Z,https://github.com/vllm-project/vllm/commit/4868312128172a424a7cf4c90f25c53b49186346,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,49ee12d742b4a5524d2a3a3ee6c3fb77e4913073,[Misc] Rename --enable-mamba-fine-grained-prefix-cache (#53945 follow-up) (#57382),roikoren755,2026-09-20T16:50:34Z,https://github.com/vllm-project/vllm/commit/49ee12d742b4a5524d2a3a3ee6c3fb77e4913073,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,7d99c2c4fd61cdeebd29cc7b60584bad10d1ef99,[Feature][Humming] Humming feature integration (#56685),Jinzhen Lin,2026-09-20T15:11:01Z,https://github.com/vllm-project/vllm/commit/7d99c2c4fd61cdeebd29cc7b60584bad10d1ef99,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,27757dde020ecda4f9b0e2c5ca2df1c29badc82f,[DSV4.1] Add encoder cuda graph support for deepseek-v4.1-flash (#56625),Isotr0py,2026-09-20T13:51:13Z,https://github.com/vllm-project/vllm/commit/27757dde020ecda4f9b0e2c5ca2df1c29badc82f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,9b2f34cad446f73b1699e8236ec0b611a65f48af,[Feature] support bf16 MoE router and mxfp4 MoE for MiMo V2 (#57784),Zyann,2026-09-20T13:25:56Z,https://github.com/vllm-project/vllm/commit/9b2f34cad446f73b1699e8236ec0b611a65f48af,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,10e6a7f21094b76c65efb029b39b3f2227516418,[Frontend] Expose per-request spec decode metrics in generate API (#43310),Hongxin Xu,2026-09-20T12:21:33Z,https://github.com/vllm-project/vllm/commit/10e6a7f21094b76c65efb029b39b3f2227516418,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,bf01fc4a313cc90863c470f37a26e41fd7b16fd1,[GLM-5.3-Flash] Route kpool indexer top-k through the shared   SparseIndexerTopk dispatcher (#57546),Chauncey,2026-09-20T11:17:59Z,https://github.com/vllm-project/vllm/commit/bf01fc4a313cc90863c470f37a26e41fd7b16fd1,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,f648eed23dc48fcc8ba64be0c4182f8e775b5bfa,[Bugfix][KV Offload] Skip non-prefix-cacheable groups in SimpleCPUOffload (GLM-5.3-Flash kpool tail and QSA) (#56810),Jared Wen,2026-09-20T10:58:55Z,https://github.com/vllm-project/vllm/commit/f648eed23dc48fcc8ba64be0c4182f8e775b5bfa,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,1b9fa3eaa8ff23d1a583f2f77dd2b33c9f896ee8,[Perf][GLM] Fuse the kpool tail slot mapping into one Triton kernel (#57534),Jared Wen,2026-09-20T10:20:55Z,https://github.com/vllm-project/vllm/commit/1b9fa3eaa8ff23d1a583f2f77dd2b33c9f896ee8,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,db1bfdd4fb0dd7b8226402ee00abc7a987561b7c,[Bugfix][GLM-5.3-Flash] Address kpool tail blocks by the padded indexer stride in the NVIDIA prefill seed kernel (#57477),Jared Wen,2026-09-20T10:15:04Z,https://github.com/vllm-project/vllm/commit/db1bfdd4fb0dd7b8226402ee00abc7a987561b7c,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0748d3bd57cb5c4303e58c8465e21f069629480d,[Model][LoRA] Enable LoRA support for VoyageQwen3BidirectionalEmbedModel (#57708),mahird3,2026-09-20T09:50:00Z,https://github.com/vllm-project/vllm/commit/0748d3bd57cb5c4303e58c8465e21f069629480d,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,e5fce7b56b07cdf992febd0862bfd599d6dca3fd,[Core][Kernel] Share persistent workspaces for Marlin and Humming (#57421),Misha Goin,2026-09-20T09:28:33Z,https://github.com/vllm-project/vllm/commit/e5fce7b56b07cdf992febd0862bfd599d6dca3fd,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0e110f696db450f5645ce1daf9945241212d6ef3,[ROCm][DSV4][Perf] Use FP8 WO_A output projection (#54894),yinfengLiu,2026-09-20T09:13:55Z,https://github.com/vllm-project/vllm/commit/0e110f696db450f5645ce1daf9945241212d6ef3,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,27b7757f6364be5b0b714793ccdc3e3931443bca,[Bugfix][Frontend] Bound the prompt after multimodal expansion (#57076),Dilber,2026-09-20T08:52:27Z,https://github.com/vllm-project/vllm/commit/27b7757f6364be5b0b714793ccdc3e3931443bca,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,e378275a8f20eac9e92212e4a1fee84ec5a31dc7,[Model] Pass intermediate_tensors to the model when capturing CUDA gr… (#57745),Mi Jiazhi,2026-09-20T06:23:29Z,https://github.com/vllm-project/vllm/commit/e378275a8f20eac9e92212e4a1fee84ec5a31dc7,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,d05da62e9ccdf8e342b15bf6785d83224cc165af,[XPU] fix incorrect gdn kernel log for XPU path (#54871),Yan Ma,2026-09-20T06:00:31Z,https://github.com/vllm-project/vllm/commit/d05da62e9ccdf8e342b15bf6785d83224cc165af,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,601e1c7c51a10d6fd884d39f079f38bb942e436f,[Perf] Give a prefill-only batch the model state's number of logit rows (#57416),Matt Mastracci,2026-09-20T04:58:30Z,https://github.com/vllm-project/vllm/commit/601e1c7c51a10d6fd884d39f079f38bb942e436f,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,0c90804c0b8b139c252a86c79a3af26d181e11a0,[Bugfix] DiffusionGemma: cast the self-conditioning soft embed to the buffer dtype (#57462),Matt Mastracci,2026-09-20T04:58:02Z,https://github.com/vllm-project/vllm/commit/0c90804c0b8b139c252a86c79a3af26d181e11a0,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,92b40f5a144763c8b2ef6ebe848793de634ada05,[CPU][Perf] refactor paged attention for Arm CPUs (#56045),Fadi Arafeh,2026-09-20T04:25:13Z,https://github.com/vllm-project/vllm/commit/92b40f5a144763c8b2ef6ebe848793de634ada05,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,70fc7bd695e6c9161ec7f3ba67b73e243189d571,[Feature][EPD] Support dynamic EPD (EC-connector) proxy (#54176),Tianyu Guo,2026-09-20T04:24:41Z,https://github.com/vllm-project/vllm/commit/70fc7bd695e6c9161ec7f3ba67b73e243189d571,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,1596fa5f8825d1b949463d51f3ed03650b0f539a,[ROCm][DSv4.1][Perf] Reuse the decode topk ragged metadata across layers (#57434),Fangzhou Ai,2026-09-20T03:46:33Z,https://github.com/vllm-project/vllm/commit/1596fa5f8825d1b949463d51f3ed03650b0f539a,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,03f83013872015f6addb66954e2752d2d9bccd96,Add one-step recipe serving (#57306),Louie Tsai,2026-09-20T03:24:09Z,https://github.com/vllm-project/vllm/commit/03f83013872015f6addb66954e2752d2d9bccd96,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,1c3ef2ad4cabfbc2e5d74494b0b2bf8c3cb3f936,[XPU][UT]Fix test_mnnvl_alltoall device and distributed backend (#57591),YiSheng5,2026-09-20T02:53:00Z,https://github.com/vllm-project/vllm/commit/1c3ef2ad4cabfbc2e5d74494b0b2bf8c3cb3f936,Observe,,title_triage,保留候选；未凭标题接受
vllm-project/vllm,f4fc5aae7fea790e78bb2b5ed62f636dc20c71d8,[XPU][UT]Using the device_control_env_var to restrict visible device on different platform (#57581),YiSheng5,2026-09-20T02:52:50Z,https://github.com/vllm-project/vllm/commit/f4fc5aae7fea790e78bb2b5ed62f636dc20c71d8,Observe,,title_triage,保留候选；未凭标题接受
