repo,id,event_at_utc,month_asia_shanghai,title,author,branch_or_target,merge_or_commit_sha,url,previous_url_or_sha_match
NVIDIA-NeMo/RL,3914,2026-09-05T02:53:33Z,2026-09,fix: handle symlinked Transformers module cache,jQizhang,main,5368eff5f6bc7287f5a3d7fdc762530396610b1c,https://github.com/NVIDIA-NeMo/RL/pull/3914,false
NVIDIA-NeMo/RL,4012,2026-09-05T01:10:57Z,2026-09,chore: bump Gym on super-v3.5-posttraining,yfw,super-v3.5-posttraining,b0c1df2ce78ea4198e98266167b8d163fa940f5f,https://github.com/NVIDIA-NeMo/RL/pull/4012,false
NVIDIA-NeMo/RL,3903,2026-09-05T00:53:11Z,2026-09,fix(megatron): disable router replay in MTP layers,guyueh1,main,ed0ac8a6656615ecaffcb4975e063586153b00f2,https://github.com/NVIDIA-NeMo/RL/pull/3903,false
NVIDIA-NeMo/RL,2957,2026-09-04T22:59:00Z,2026-09,feat(vlm): route VLM GRPO through TQ trainer when data_plane.enabled,ZhiyuLi-Nvidia,main,da39e178598a287e6970d92ab143511d79287c2c,https://github.com/NVIDIA-NeMo/RL/pull/2957,false
NVIDIA-NeMo/RL,3367,2026-09-04T22:35:08Z,2026-09,refactor(nemo-gym): centralize actor construction,ananthsub,main,971d03cf5fbad2d1d3fb7696cd15bbae5e2344bf,https://github.com/NVIDIA-NeMo/RL/pull/3367,false
NVIDIA-NeMo/RL,4001,2026-09-04T21:56:11Z,2026-09,fix(grpo): harden async rollout sequence masking,pjin-nvidia,super-v3.5-posttraining,4a80486500ef182716c33bf9058cc81b93e33b6a,https://github.com/NVIDIA-NeMo/RL/pull/4001,false
NVIDIA-NeMo/RL,3968,2026-09-04T20:40:53Z,2026-09,fix(vllm): make threaded HTTP generation async-safe,jepio,main,04ed9a946cfd90f65b74c369f003d2a2c9d979a0,https://github.com/NVIDIA-NeMo/RL/pull/3968,false
NVIDIA-NeMo/RL,3881,2026-09-04T18:59:24Z,2026-09,feat(megatron): support MTP in split training,yfw,main,533d08e759fe4b4181ac5f66e2181703d1c81023,https://github.com/NVIDIA-NeMo/RL/pull/3881,false
NVIDIA-NeMo/RL,3880,2026-09-04T18:58:58Z,2026-09,fix(sc): retain rollout metrics through training,yfw,main,9b75ab791f6275ec9abff93a0f96cd8417b8936c,https://github.com/NVIDIA-NeMo/RL/pull/3880,false
NVIDIA-NeMo/RL,3989,2026-09-04T06:23:10Z,2026-09,fix(vlm): recognize Super Omni placeholder processor,DanialTaheri,super-v3.5-posttraining,3d4db49b9918d88bafe4b23f8c472069368dfaca,https://github.com/NVIDIA-NeMo/RL/pull/3989,false
NVIDIA-NeMo/RL,3987,2026-09-04T05:07:06Z,2026-09,fix(vllm): realign multimodal placeholders after prefix replacement,yfw,super-v3.5-posttraining,4498b9d423b24f8d57dada6995e8a5d3aa6064d0,https://github.com/NVIDIA-NeMo/RL/pull/3987,false
NVIDIA-NeMo/RL,3930,2026-09-03T19:38:27Z,2026-09,perf: compute selected token logprobs directly,CarlosGomes98,main,4601ba2c646ec40e5928c780fc0051a842328eba,https://github.com/NVIDIA-NeMo/RL/pull/3930,false
NVIDIA-NeMo/RL,3975,2026-09-03T19:31:22Z,2026-09,chore: bump Gym for SciCode and BBH updates,yfw,super-v3.5-posttraining,cdcbcd8f81b0572cbe21e80605adfe9d6613a53c,https://github.com/NVIDIA-NeMo/RL/pull/3975,false
NVIDIA-NeMo/RL,3570,2026-09-03T17:22:15Z,2026-09,fix: consolidate Megatron Inference tests,tdene,main,4213e0867772aabe4473ebcb3869719fddc308ba,https://github.com/NVIDIA-NeMo/RL/pull/3570,false
NVIDIA-NeMo/RL,3981,2026-09-03T15:42:27Z,2026-09,build(vllm): use pinned Qwen3.8 nightly wheels,zpqiu,qwen3-8-flash-next-support,4737f124c8d36c14a0914c59a7e916980d0e7b61,https://github.com/NVIDIA-NeMo/RL/pull/3981,false
NVIDIA-NeMo/RL,3248,2026-09-03T13:08:52Z,2026-09,fix(grpo): honor max_num_epochs in async training,abhinav-bellapu,main,f49e41dda4c55ae6ca9f69476c07a648c6c35806,https://github.com/NVIDIA-NeMo/RL/pull/3248,false
NVIDIA-NeMo/RL,3601,2026-09-03T10:33:47Z,2026-09,fix: Update MLPerf Training GRPO dataset,filaretov,mlperf-training-qwen35-main,da7dbc76000504446984a04dbc7f0230f61e8540,https://github.com/NVIDIA-NeMo/RL/pull/3601,false
NVIDIA-NeMo/RL,3927,2026-09-03T08:47:36Z,2026-09,fix(sc): apply advantage clipping and overlong filtering,yfw,main,b7ce030b26ab9fd0561dfce9de4d93de270ab5c3,https://github.com/NVIDIA-NeMo/RL/pull/3927,false
NVIDIA-NeMo/RL,3920,2026-09-02T21:00:00Z,2026-09,feat(mcore-inference-multimodal): Support multimodal Megatron inference.,cspades,main,13a10647ebbf0f940d2b06ea41800b3f2fb46099,https://github.com/NVIDIA-NeMo/RL/pull/3920,false
NVIDIA-NeMo/RL,3972,2026-09-02T19:42:11Z,2026-09,Bump Gym with orjson change,yfw,super-v3.5-posttraining,0c9e18db41dacd9ab95a4e0f9c2dd5e147e2636e,https://github.com/NVIDIA-NeMo/RL/pull/3972,false
NVIDIA-NeMo/RL,3970,2026-09-02T19:31:33Z,2026-09,fix(gym): Per-agent-ref truncation rate,pjin-nvidia,super-v3.5-posttraining,72fc46b664a5ab3663b57527ca39f44641292971,https://github.com/NVIDIA-NeMo/RL/pull/3970,false
NVIDIA-NeMo/RL,3967,2026-09-02T19:18:11Z,2026-09,fix(ci): Fix #3589's test broken by #3883,tdene,main,ff7f231f54fb95ce736590b3c861d6db84c9ecf0,https://github.com/NVIDIA-NeMo/RL/pull/3967,false
NVIDIA-NeMo/RL,3936,2026-09-02T17:31:23Z,2026-09,feat: fp32 LM head in vLLM and MCore + fix max-length handling,HeyyyyyyG,super-v3.5-posttraining,dd1f771d280d0744c7f5de38f88f4abf045605bc,https://github.com/NVIDIA-NeMo/RL/pull/3936,false
NVIDIA-NeMo/RL,3958,2026-09-02T17:30:45Z,2026-09,"chore: Bump Gym, Megatron-Bridge, vllm for superv3.5",yfw,super-v3.5-posttraining,f955a4a6b571b77ccd220f33de01feecfecc7972,https://github.com/NVIDIA-NeMo/RL/pull/3958,false
NVIDIA-NeMo/RL,3860,2026-09-02T15:51:02Z,2026-09,build: mount token secret for apptainer dependency download,kajalj22,main,a9529052919693f8e0f2da056cd48ed81866f722,https://github.com/NVIDIA-NeMo/RL/pull/3860,false
NVIDIA-NeMo/RL,3883,2026-09-01T23:04:16Z,2026-09,feat(sc): log rollout and speculative decoding metrics,yfw,main,e9a855ff4bc0a41967e9491c41de093527e123b6,https://github.com/NVIDIA-NeMo/RL/pull/3883,false
NVIDIA-NeMo/RL,3436,2026-09-02T06:52:39Z,2026-09,perf: enable HybridEP on H100/B200 x86 systems,seonjinn,main,8d1ca372f4ba38b59035ad1581a431ef586cb100,https://github.com/NVIDIA-NeMo/RL/pull/3436,true
NVIDIA-NeMo/RL,3766,2026-09-02T04:16:06Z,2026-09,fix(grpo): support environment sample masking in single controller,macandro96,main,9b25508a3340bffdd8e3a2245ada72279fbc15d6,https://github.com/NVIDIA-NeMo/RL/pull/3766,false
NVIDIA-NeMo/RL,3884,2026-09-02T02:17:01Z,2026-09,fix: isolate SingleController service port ranges,yfw,main,b4d35b835181a2685296b58ca0bbe280c36706b8,https://github.com/NVIDIA-NeMo/RL/pull/3884,false
NVIDIA-NeMo/RL,3959,2026-09-02T02:05:51Z,2026-09,fix(grpo): group advantages by rollout identity,yfw,super-v3.5-posttraining,4c58cc11db7ae0e0aeacfd4a371c9e5c17f6023a,https://github.com/NVIDIA-NeMo/RL/pull/3959,false
NVIDIA-NeMo/RL,3954,2026-09-02T01:47:45Z,2026-09,fix(perf): Reduce Ray driver memory amplification in get_logprobs,pjin-nvidia,super-v3.5-posttraining,0eb97f87a9e88d70d4084f0a104f06dc3de5368b,https://github.com/NVIDIA-NeMo/RL/pull/3954,false
NVIDIA-NeMo/RL,3955,2026-09-02T00:12:48Z,2026-09,fix(grpo): Initial rollout step timing,pjin-nvidia,super-v3.5-posttraining,70cb5795db574bb7112098335ae6187aa9b4de77,https://github.com/NVIDIA-NeMo/RL/pull/3955,false
NVIDIA-NeMo/RL,3956,2026-09-02T00:12:29Z,2026-09,fix(grpo): Gym log dir fix,pjin-nvidia,super-v3.5-posttraining,6401e0fbb01b850d3daa08660edcbdb1477c1a91,https://github.com/NVIDIA-NeMo/RL/pull/3956,false
NVIDIA-NeMo/RL,3906,2026-09-01T20:38:56Z,2026-09,ci: Bump Megatron-Bridge to b11414c7,kajalj22,main,a0edb2761c4d93125c54bd2fc56177d4a1b99b06,https://github.com/NVIDIA-NeMo/RL/pull/3906,false
NVIDIA-NeMo/RL,3949,2026-09-01T17:31:11Z,2026-09,fix(ci): Fix L1 on main,tdene,main,fc25efe54174c20e24015d87e9c0683cea4f5b12,https://github.com/NVIDIA-NeMo/RL/pull/3949,false
NVIDIA-NeMo/RL,3742,2026-09-01T01:28:41Z,2026-09,fix(sc): gate reference logprobs on KL penalty,jinglinglingling,main,2aafb9d801946eb684a8264da32b14a1dafe2e93,https://github.com/NVIDIA-NeMo/RL/pull/3742,false
NVIDIA-NeMo/RL,3829,2026-09-01T01:19:11Z,2026-09,feat(ppo): decouple actor and critic training epochs,bg51717,main,3a0a625db6f26b683ff6bfa5eabd07e3d4d33b48,https://github.com/NVIDIA-NeMo/RL/pull/3829,false
NVIDIA-NeMo/RL,3878,2026-09-01T00:19:36Z,2026-09,fix(vllm): return 400 for plain context overflow,yfw,super-v3.5-posttraining,00295c5b373993124da8b5ce63d122e9940d118c,https://github.com/NVIDIA-NeMo/RL/pull/3878,false
NVIDIA-NeMo/RL,3734,2026-08-31T21:46:14Z,2026-09,feat(grpo): support message penalties in single controller,macandro96,main,71a08314bc3257a15ef04b507309649e3d3f0f68,https://github.com/NVIDIA-NeMo/RL/pull/3734,false
NVIDIA-NeMo/RL,3799,2026-08-31T20:53:07Z,2026-09,fix(vllm): replace fastokens-b10 with fastokens,guyueh1,main,d0f8c078770bb4be9e1cb133d8fbcbac408e4872,https://github.com/NVIDIA-NeMo/RL/pull/3799,false
NVIDIA-NeMo/RL,3934,2026-08-31T14:58:51Z,2026-08,fix(qwen38): preserve FP32 refit state and align validated 4k recipe,zpqiu,qwen3-8-flash-next-support,28cb7a4932af43061c900b48d71edd468c4a6840,https://github.com/NVIDIA-NeMo/RL/pull/3934,false
NVIDIA-NeMo/RL,3678,2026-08-31T08:49:06Z,2026-08,feat(models): add Qwen3.8-27B Megatron support,zpqiu,main,e09e977b79deb9ba02a15f6e6fe45348747b3eb2,https://github.com/NVIDIA-NeMo/RL/pull/3678,false
NVIDIA-NeMo/RL,3754,2026-08-31T06:52:28Z,2026-08,fix(vllm): apply FP8 patches with RayExecutorV2,zpqiu,main,43fdaec958dc7403a8a43b517c2135a99c546a39,https://github.com/NVIDIA-NeMo/RL/pull/3754,false
NVIDIA-NeMo/RL,3741,2026-08-31T05:35:56Z,2026-08,feat(sc): apply reward penalties to Gym rollouts,macandro96,main,e27a64edcbd9c78881961a6094ffd388efd4d1c6,https://github.com/NVIDIA-NeMo/RL/pull/3741,false
NVIDIA-NeMo/RL,3435,2026-08-30T06:02:05Z,2026-08,fix(async): preserve rollout lookahead on resume,yfw,main,ccbcd4cc5442784f6af2288dd99021560480b8f2,https://github.com/NVIDIA-NeMo/RL/pull/3435,false
NVIDIA-NeMo/RL,3654,2026-08-29T22:46:14Z,2026-08,feat(megatron): support te precision config recipes,guyueh1,main,f56c8cf3a7e5653f54715a2a00019545cc9a09a0,https://github.com/NVIDIA-NeMo/RL/pull/3654,false
NVIDIA-NeMo/RL,3281,2026-08-29T06:55:32Z,2026-08,fix: plumb fp8_recipe into OptimizerConfig for fp8_param runs,seonjinn,main,46dfb92fb5ceed5b2d593d652361b10d0acc6ef6,https://github.com/NVIDIA-NeMo/RL/pull/3281,false
NVIDIA-NeMo/RL,3480,2026-08-29T02:52:50Z,2026-08,feat(sc): recover replay buffer from native TQ checkpoints,macandro96,main,347fcbcc3f2319b85acc209daff0bd27bc07ac09,https://github.com/NVIDIA-NeMo/RL/pull/3480,true
NVIDIA-NeMo/RL,3905,2026-08-29T02:32:13Z,2026-08,fix(ci): set TMS_CUDA_MAJOR via uv extra-build-variables,kajalj22,main,545ba70355806555bd953803620b7f72916c2b09,https://github.com/NVIDIA-NeMo/RL/pull/3905,false
NVIDIA-NeMo/RL,3498,2026-08-29T01:16:16Z,2026-08,build(automodel): bump Automodel to r0.6.0,jQizhang,main,c158373bea8af31ec47111fe3a608b16eb554fb8,https://github.com/NVIDIA-NeMo/RL/pull/3498,false
NVIDIA-NeMo/RL,3765,2026-08-29T00:42:46Z,2026-08,feat: log toolcall and thinktag violation rate into single controller,arnavk-nvidia,main,c76ee60a69547a780911aa3df354c384bdf0b782,https://github.com/NVIDIA-NeMo/RL/pull/3765,false
NVIDIA-NeMo/RL,3727,2026-08-28T22:51:35Z,2026-08,feat(sc): support non-colocated MInf,tdene,main,dd4b988357025701c162af9ff1a360d588374150,https://github.com/NVIDIA-NeMo/RL/pull/3727,false
NVIDIA-NeMo/RL,3655,2026-08-28T22:44:04Z,2026-08,feat(telemetry): add nemo-lens instrumentation and efficiency buckets,rrs45,main,2dfbf776d10aaff4fe34a9e4deaca375cf1b79b1,https://github.com/NVIDIA-NeMo/RL/pull/3655,false
NVIDIA-NeMo/RL,3779,2026-08-28T22:08:46Z,2026-08,docs: Update performance numbers for v0.7 release,parthmannan,main,d99b9ae168ede3a455ced5c9938aeab529159b4c,https://github.com/NVIDIA-NeMo/RL/pull/3779,false
NVIDIA-NeMo/RL,3821,2026-08-28T19:57:52Z,2026-08,feat(ppo): warm-start the value model from a critic-pretrain checkpoint,yuki-97,main,725a704878c6479c504d14e4c0effadc072e8b7f,https://github.com/NVIDIA-NeMo/RL/pull/3821,false
NVIDIA-NeMo/RL,3591,2026-08-28T19:32:43Z,2026-08,feat(sc): keep training when a generation shard dies,terrykong,main,b3b67135764ad8e7649b6ad5b2ca88cc3dfa97bd,https://github.com/NVIDIA-NeMo/RL/pull/3591,true
NVIDIA-NeMo/RL,3895,2026-08-28T07:01:00Z,2026-08,enable fastokens in trtllm,hchings,opt/dev-rubin-pin,6eafdf015f1b2ff2970c6eaa59e1ca6a398bf533,https://github.com/NVIDIA-NeMo/RL/pull/3895,false
NVIDIA-NeMo/RL,3897,2026-08-28T16:36:29Z,2026-08,fix(grpo): apply effort shaping to async Gym rollouts,yfw,super-v3.5-posttraining,20ae0bb867163cc4fb1d22b5ded3fa86a4144ba1,https://github.com/NVIDIA-NeMo/RL/pull/3897,false
NVIDIA-NeMo/RL,3864,2026-08-28T13:25:59Z,2026-08,perf: overlap non-colocated MInf + polict init,tdene,main,32b20cc775d9361233463c3cbbb3cbf7df4050b4,https://github.com/NVIDIA-NeMo/RL/pull/3864,false
NVIDIA-NeMo/RL,3896,2026-08-28T12:41:34Z,2026-08,Qwen38 next support - udpate automodel pin,sharonyu-115,qwen3-8-flash-next-support,d5069dd24e7b41f36593129382cc07547c64dd40,https://github.com/NVIDIA-NeMo/RL/pull/3896,false
NVIDIA-NeMo/RL,3839,2026-08-28T09:26:37Z,2026-08,feat(vllm): pause generation during in-flight refit,youngeunkwon0405,main,4f653c4dce903598f659f17969c654a050b3919f,https://github.com/NVIDIA-NeMo/RL/pull/3839,false
NVIDIA-NeMo/RL,3502,2026-08-28T05:53:31Z,2026-08,feat(glm): add GLM 5.1 and 5.2 support,slikhite-1,main,63e620046c67f922c4a57dcb65d7e6fceb60f5d4,https://github.com/NVIDIA-NeMo/RL/pull/3502,false
NVIDIA-NeMo/RL,3862,2026-08-28T04:47:57Z,2026-08,fix(ci):  set CUDA major for torch-memory-saver lock generation,balasaajay,main,674237eb12b9148670ac65236b36c48e4d08d873,https://github.com/NVIDIA-NeMo/RL/pull/3862,false
NVIDIA-NeMo/RL,3863,2026-08-28T04:04:26Z,2026-08,ci: AUT-2161 route external jobs through ephemeral v2,svcnemo-autobot,main,b290529b729be7a37fc4c954020f8cae5a8449a2,https://github.com/NVIDIA-NeMo/RL/pull/3863,false
NVIDIA-NeMo/RL,3885,2026-08-28T01:54:53Z,2026-08,fix(grpo): apply effort shaping to async Gym rollouts,yfw,main,4c6e5c84e9676c2f4e178210ad0171f0c1cfddcd,https://github.com/NVIDIA-NeMo/RL/pull/3885,false
NVIDIA-NeMo/RL,3852,2026-08-27T20:20:23Z,2026-08,feat: super v3.5 posttraining with flexible length penalties,arendu,super-v3.5-posttraining,0ca22305798870b61016d8d205d4869615b5b866,https://github.com/NVIDIA-NeMo/RL/pull/3852,false
NVIDIA-NeMo/RL,3877,2026-08-27T19:48:32Z,2026-08,ci: AUT-2165 trigger approval queue when CICD completes,svcnemo-autobot,main,af0a11fac965fff58e62b60bb3f1e43242d17092,https://github.com/NVIDIA-NeMo/RL/pull/3877,false
NVIDIA-NeMo/RL,3774,2026-08-27T18:16:21Z,2026-08,fix(vllm): patch flashinfer_trtllm moe backend to support refit,guyueh1,super-v3.5-posttraining,a8657cc1cca29a442aaa63478d1a18bae71e40d7,https://github.com/NVIDIA-NeMo/RL/pull/3774,false
NVIDIA-NeMo/RL,3875,2026-08-27T16:42:43Z,2026-08,perf(data): parallelize NeMo Gym image encoding (cherry-pick #3721),DanialTaheri,super-v3.5-posttraining,36927fc81cb328a77bf2238c116fe90275208419,https://github.com/NVIDIA-NeMo/RL/pull/3875,false
NVIDIA-NeMo/RL,3873,2026-08-27T16:06:29Z,2026-08,  fix(megatron): refit before awaiting NeMo Gym startup,wdykas,tde/megatron_parallel_init,3ceb3684c504f9a2218a0fe3b4d6596a031a0816,https://github.com/NVIDIA-NeMo/RL/pull/3873,false
NVIDIA-NeMo/RL,3871,2026-08-27T15:50:10Z,2026-08,fix(megatron): hotfix disable offending tests,tdene,main,6ae035784fe40fd9c9e31d27fffa4a403243a0bd,https://github.com/NVIDIA-NeMo/RL/pull/3871,false
NVIDIA-NeMo/RL,3816,2026-08-27T15:20:38Z,2026-08,fix(sc): set step_finished=True in async GRPO logging,RayenTian,main,e8f4457aa6cf69d0edcf6814321f2cbe4f01a928,https://github.com/NVIDIA-NeMo/RL/pull/3816,false
NVIDIA-NeMo/RL,3824,2026-08-27T04:34:18Z,2026-08,ci: move Megatron-Bridge to d352aced,tdene,main,a43d71b31850e4420fbf48a7da74088e84116f25,https://github.com/NVIDIA-NeMo/RL/pull/3824,false
NVIDIA-NeMo/RL,3709,2026-08-27T03:28:42Z,2026-08,fix: non-contiguous top-p logits and null keep_top_k,mferrato,main,5348051e2d1e11e4aa72edeabe07a28469d1be6d,https://github.com/NVIDIA-NeMo/RL/pull/3709,false
NVIDIA-NeMo/RL,3731,2026-08-26T17:19:33Z,2026-08,feat(megatron): support MXFP8 inference and BF16-to-MXFP8 refit,wdykas,main,61aa1cd0e1a8ca6478c03e313f514e24a14ca988,https://github.com/NVIDIA-NeMo/RL/pull/3731,false
NVIDIA-NeMo/RL,3768,2026-08-26T20:49:07Z,2026-08,feat: add MOPD to single-controller text path,yfw,main,790952514dcb5aa5a1f3ed842d7410d2e8c93792,https://github.com/NVIDIA-NeMo/RL/pull/3768,false
NVIDIA-NeMo/RL,3805,2026-08-26T19:00:53Z,2026-08,perf(recipes): add optimized Super Omni GRPO recipe,youngeunkwon0405,main,95b7148888bed32266674795f511c7cddddce683,https://github.com/NVIDIA-NeMo/RL/pull/3805,false
NVIDIA-NeMo/RL,3652,2026-08-26T17:52:14Z,2026-08,fix(vllm): correct MXFP8 rollout quantization scope,seonjinn,main,bf33dd52ef534b1ed1fc9e1945897adbe0a26283,https://github.com/NVIDIA-NeMo/RL/pull/3652,false
NVIDIA-NeMo/RL,3540,2026-08-26T17:24:42Z,2026-08,fix: preserve fp32 router correction bias during refit,fujial-code,main,3cea9e1ed5cfc0f1eb9a0f22b73e73e93f27dfa8,https://github.com/NVIDIA-NeMo/RL/pull/3540,false
NVIDIA-NeMo/RL,3845,2026-08-26T15:46:50Z,2026-08,docs: link Qwen3.8 source branches,sharonyu-115,qwen3-8-flash-next-support,dfa9f576c1d372773ca15a43c066d53108828e85,https://github.com/NVIDIA-NeMo/RL/pull/3845,false
NVIDIA-NeMo/RL,3612,2026-08-26T14:09:53Z,2026-08,feat(sglang): megatron backend weight refit for sglang rollouts,Kh4L,main,cfd9081205a59a2ec2c8c4efc1effceac5e4f6c8,https://github.com/NVIDIA-NeMo/RL/pull/3612,false
NVIDIA-NeMo/RL,3545,2026-08-26T08:31:01Z,2026-08,fix(vllm): support native BF16 FlashInfer TRTLLM refit,seonjinn,main,13b9dae09c31d9069575ce24de1e234943da7b92,https://github.com/NVIDIA-NeMo/RL/pull/3545,false
NVIDIA-NeMo/RL,3838,2026-08-26T05:41:33Z,2026-08,fix(async): flush coordination logs immediately,yfw,super-v3.5-posttraining,a32bc35081c0ef1b1f1bee0707cbac1883e0eeb8,https://github.com/NVIDIA-NeMo/RL/pull/3838,false
NVIDIA-NeMo/RL,3773,2026-08-26T02:11:02Z,2026-08,feat(sc): support PPO in single controller,yuki-97,main,d938da394063bf32381d84d819c60f8826eaa66b,https://github.com/NVIDIA-NeMo/RL/pull/3773,false
NVIDIA-NeMo/RL,3789,2026-08-26T01:29:47Z,2026-08,fix(megatron): install finalizer on runtime model config,rohitrango,main,b347df32b49e315ed1331573e5d635ec29da8625,https://github.com/NVIDIA-NeMo/RL/pull/3789,false
NVIDIA-NeMo/RL,3835,2026-08-25T23:22:48Z,2026-08,feat: Fix vLLM patch loading in dedicated serving containers,yfw,super-v3.5-posttraining,a7154054e3edeb986d3fb217b587513e6bdc6c59,https://github.com/NVIDIA-NeMo/RL/pull/3835,false
NVIDIA-NeMo/RL,3833,2026-08-25T21:19:18Z,2026-08,fix(async): preserve rollout lookahead on resume,yfw,super-v3.5-posttraining,7e59c9ff7edb044f3f761999a199e066986e2910,https://github.com/NVIDIA-NeMo/RL/pull/3833,false
NVIDIA-NeMo/RL,3832,2026-08-25T20:24:41Z,2026-08,feat: Overlap external vLLM and NeMo RL startup,yfw,super-v3.5-posttraining,d96ae887aa7c8757ad0fe3d39845ff0b97e17735,https://github.com/NVIDIA-NeMo/RL/pull/3832,false
NVIDIA-NeMo/RL,3820,2026-08-25T14:23:55Z,2026-08,fix(async-grpo): eliminate prompt skips across checkpoint save/restore,yfw,super-v3.5-posttraining,f27095ee171fdadc7c6b8452a08fa8e9b6d4662c,https://github.com/NVIDIA-NeMo/RL/pull/3820,false
NVIDIA-NeMo/RL,3718,2026-08-25T14:17:50Z,2026-08,fix: Megatron Inference colocated CUDA graphs,tdene,main,eaf02ef6baab63eee51886c7cbd85a83fe23d7d2,https://github.com/NVIDIA-NeMo/RL/pull/3718,false
NVIDIA-NeMo/RL,3569,2026-08-25T14:16:22Z,2026-08,feat: overlap NeMo-Gym spinup with MInf load,tdene,main,89cbf16d983b598d1f45b0924d9790ea5b60e6b6,https://github.com/NVIDIA-NeMo/RL/pull/3569,false
NVIDIA-NeMo/RL,3770,2026-08-25T11:58:29Z,2026-08,feat(gym): apply effort-level reward shaping in the SingleController,RayenTian,main,32bb7a3c9763d5d009493572cb2a11de869a89c2,https://github.com/NVIDIA-NeMo/RL/pull/3770,false
NVIDIA-NeMo/RL,3819,2026-08-25T11:00:30Z,2026-08,fix(gym): make the gym venv prefetch dry run pass again,yfw,super-v3.5-posttraining,b2c619f9f94e6ec2499b4c9069a32bac3b006825,https://github.com/NVIDIA-NeMo/RL/pull/3819,false
NVIDIA-NeMo/RL,3599,2026-08-25T09:56:00Z,2026-08,fix(async-grpo): eliminate prompt skips across checkpoint save/restore,yfw,main,05c6e8a901d7b103d06caae9bfb8292da89234a3,https://github.com/NVIDIA-NeMo/RL/pull/3599,false
NVIDIA-NeMo/RL,3818,2026-08-25T09:24:31Z,2026-08,perf(recipes): deduplicate Super Omni multimodal payloads,youngeunkwon0405,codex/super-omni-optimized-recipe,fbf01ea12875d8db974534c6883458c495f7ea46,https://github.com/NVIDIA-NeMo/RL/pull/3818,false
NVIDIA-NeMo/RL,3798,2026-08-25T07:25:27Z,2026-08,feat: Pass tokenizer_kwargs to AutoTokenizer.from_pretrained,pstjohn,main,a8d4c4e66964c2b4fb01eecb82c1d84c02fc94d6,https://github.com/NVIDIA-NeMo/RL/pull/3798,false
NVIDIA-NeMo/RL,3785,2026-08-25T04:54:27Z,2026-08,fix(gym): make the gym venv prefetch dry run pass again,yfw,main,48d71a3eea4741623053a4b4ab69ca84264a08c0,https://github.com/NVIDIA-NeMo/RL/pull/3785,false
NVIDIA-NeMo/RL,3811,2026-08-25T02:22:29Z,2026-08,chore: bump NeMo Gym for Super MOPD,yfw,super-v3.5-posttraining,37359c7a3d6f7592e63bec48ea9815b3982eeb38,https://github.com/NVIDIA-NeMo/RL/pull/3811,false
NVIDIA-NeMo/RL,3807,2026-08-25T02:15:01Z,2026-08,fix(logging): aggregate rollout histograms before logging,yfw,super-v3.5-posttraining,3cc471619f469ef91290a61b64853b6a26ec1512,https://github.com/NVIDIA-NeMo/RL/pull/3807,false
NVIDIA-NeMo/RL,3748,2026-08-24T21:30:12Z,2026-08,fix(logging): aggregate rollout histograms before logging,yfw,main,10dc8e0285ff3ee4a9fe32253bbdb4ab5e96e3a7,https://github.com/NVIDIA-NeMo/RL/pull/3748,false
NVIDIA-NeMo/RL,3721,2026-08-24T19:06:10Z,2026-08,perf(data): parallelize NeMo Gym image encoding,youngeunkwon0405,main,55227be9c88b723ca6301d66330703eb1ee8479c,https://github.com/NVIDIA-NeMo/RL/pull/3721,false
NVIDIA-NeMo/RL,3771,2026-08-24T09:55:24Z,2026-08,fix(sc): skip reference logprobs when KL is disabled,RayenTian,main,aa739509ce3772a18a4d02da651b86c9e898e8cb,https://github.com/NVIDIA-NeMo/RL/pull/3771,false
NVIDIA-NeMo/RL,3677,2026-08-24T04:36:59Z,2026-08,feat(trtllm): support Qwen3.5 routed-expert block-FP8 refit,shikicloud,opt/dev,f41d4af24ca70d08e281791814ec4926a71a649f,https://github.com/NVIDIA-NeMo/RL/pull/3677,false
